ensembl_gene_id gene_symbol entrezgene_id
ENSRNOG00000046501 Olr598 100911380
ENSRNOG00000046501 LOC100911380 100911380
ENSRNOG00000017215 RGD1308601 307249
ENSRNOG00000016989 Dolk 311847
ENSRNOG00000014010 Gfra2 25136
ENSRNOG00000003844 Dhx15 289693
ENSRNOG00000020686 Dkkl1 499150
ENSRNOG00000048611 Olr409 405116
ENSRNOG00000000639 Ado 309732
ENSRNOG00000018507 Gfpt1 297417
ENSRNOG00000028185 Tstd3 500420
ENSRNOG00000009090 Dad1 192275
ENSRNOG00000039762 Gpr82 100362441
ENSRNOG00000015997 Ccdc106 499071
ENSRNOG00000006600 Unk 360663
ENSRNOG00000033261 Fam107a 361018
ENSRNOG00000031107 Tas2r129 100310881
ENSRNOG00000055581 Tarm1 499065
ENSRNOG00000023530 Olr379 293812
ENSRNOG00000042901 Cfhr1 289057
ENSRNOG00000013496 Crisp3 64827
ENSRNOG00000013318 Ccdc150 316399
ENSRNOG00000014951 Mesp1 308766
ENSRNOG00000011648 Aqp1 25240
ENSRNOG00000043292 Actbl2 294732
ENSRNOG00000001750 Chrd 117275
ENSRNOG00000048982 LOC100912282 246047
ENSRNOG00000048982 Calcoco1 246047
ENSRNOG00000032647 LOC100363333 100363333
ENSRNOG00000032647 LOC100363333 685667
ENSRNOG00000005641 Fbxl4 313101
ENSRNOG00000028652 Map10 307948
ENSRNOG00000014296 Syt10 60567
ENSRNOG00000014722 Raph1 363239
ENSRNOG00000016343 Dkk3 171548
ENSRNOG00000001478 Gtf2ird1 246770
ENSRNOG00000004650 Begain 79146
ENSRNOG00000043344 Cyp4f40 503122
ENSRNOG00000039740 Cenpk 294712
ENSRNOG00000016593 Pde6c 361752
ENSRNOG00000021088 Tmod4 295261
ENSRNOG00000013498 Pex14 64460
ENSRNOG00000013376 Mvd 81726
ENSRNOG00000027487 Trim28 116698
ENSRNOG00000004437 Map2k6 114495
ENSRNOG00000004575 Il1a 24493
ENSRNOG00000017120 Abhd2 293050
ENSRNOG00000024411 Cbr4 359725
ENSRNOG00000014328 Frs3 316213
ENSRNOG00000046609 Olr25 404897
ENSRNOG00000016199 Hoxc9 368178
ENSRNOG00000016484 Gstk1 297029
ENSRNOG00000004168 Slc35e4 266687
ENSRNOG00000046922 Phactr4 682920
ENSRNOG00000050445 Gde1 60418
ENSRNOG00000014988 Ftmt 291470
ENSRNOG00000050119 Try10 408247
ENSRNOG00000031645 Olr702 687110
ENSRNOG00000031645 Olr702 295900
ENSRNOG00000058539 Ccnb1 25203
ENSRNOG00000030475 Pwwp3b 501630
ENSRNOG00000017597 Fbp1 24362
ENSRNOG00000037850 Marc2 171451
ENSRNOG00000020678 Ifi35 287719
ENSRNOG00000010682 Clcn3 84360
ENSRNOG00000017047 Inip 298032
ENSRNOG00000054293 Olr491 405252
ENSRNOG00000054293 LOC100909831 405252
ENSRNOG00000045634 Olr513 295766
ENSRNOG00000016119 Fzd7 100360552
ENSRNOG00000012236 Hddc3 308758
ENSRNOG00000017791 Arhgap12 307016
ENSRNOG00000008713 Slc41a2 362861
ENSRNOG00000028394 Vpreb3 365550
ENSRNOG00000015948 Slc1a5 292657
ENSRNOG00000004341 LOC498222 498222
ENSRNOG00000004161 Mtif2 305606
ENSRNOG00000052463 Olr737 404808
ENSRNOG00000037793 Cdk5r2 501164
ENSRNOG00000003807 Wnt9b 303586
ENSRNOG00000015461 Serpine2 29366
ENSRNOG00000021174 Macrod1 246233
ENSRNOG00000021318 Epas1 29452
ENSRNOG00000060248 Chchd6 297436
ENSRNOG00000049921 Mrps21l 364906
ENSRNOG00000025238 Bpifb5 690479
ENSRNOG00000031397 Stk32b 305431
ENSRNOG00000019842 Artn 362572
ENSRNOG00000009824 Irf2 290749
ENSRNOG00000013312 Kcnt2 304827
ENSRNOG00000026446 Wee2 502750
ENSRNOG00000048118 LOC100910438 100910438
ENSRNOG00000048118 LOC108348276 100910438
ENSRNOG00000048118 Ankra2 100910438
ENSRNOG00000048118 LOC100910438 108348276
ENSRNOG00000048118 LOC108348276 108348276
ENSRNOG00000048118 Ankra2 108348276
ENSRNOG00000017463 Bloc1s3 680476
ENSRNOG00000048866 LOC684170 684170
ENSRNOG00000042536 Pde4d 24627
ENSRNOG00000042460 Hmga2 84017
ENSRNOG00000031965 Impdh2 301005
ENSRNOG00000042753 Fgf13 84488
ENSRNOG00000031391 Ceacam16 292700
ENSRNOG00000001687 Crybg3 288204
ENSRNOG00000042441 Tpd52l3 103690131
ENSRNOG00000042441 LOC103690131 103690131
ENSRNOG00000042441 Tpd52l3 293894
ENSRNOG00000042441 LOC103690131 293894
ENSRNOG00000047618 Katnal1 100910196
ENSRNOG00000047618 LOC100910196 100910196
ENSRNOG00000047618 LOC103690050 100910196
ENSRNOG00000047618 Katnal1 103690050
ENSRNOG00000047618 LOC100910196 103690050
ENSRNOG00000047618 LOC103690050 103690050
ENSRNOG00000047618 Katnal1 288449
ENSRNOG00000047618 LOC100910196 288449
ENSRNOG00000047618 LOC103690050 288449
ENSRNOG00000027988 Zhx3 311604
ENSRNOG00000029245 Gpr179 287657
ENSRNOG00000014065 Zfp653 300446
ENSRNOG00000013533 Acin1 305884
ENSRNOG00000018198 Dapk1 306722
ENSRNOG00000020201 Yif1a 171441
ENSRNOG00000015914 U2af2 308335
ENSRNOG00000017341 Olr184 293329
ENSRNOG00000007748 Tex15 290803
ENSRNOG00000004310 Caskin2 303678
ENSRNOG00000011598 Slc15a1 117261
ENSRNOG00000020937 Ubtf 25574
ENSRNOG00000008902 Pon1 84024
ENSRNOG00000003695 Mgat4d 304646
ENSRNOG00000055751 P3h2 288016
ENSRNOG00000025000 Cep104 246295
ENSRNOG00000018350 Shtn1 292139
ENSRNOG00000004864 Prpf40a 295607
ENSRNOG00000001682 Ttc3 360702
ENSRNOG00000016516 Mbp 24547
ENSRNOG00000026857 Kif7 293047
ENSRNOG00000019662 Tm6sf1 361600
ENSRNOG00000017842 Scnn1g 24768
ENSRNOG00000019440 Kcnn4 65206
ENSRNOG00000058497 Fdxr 79122
ENSRNOG00000013177 Map3k1 116667
ENSRNOG00000039782 LOC305806 305806
ENSRNOG00000020133 LOC108348044 108348044
ENSRNOG00000020133 LOC108348044 207119
ENSRNOG00000010625 Dnmt3b 444985
ENSRNOG00000033026 Dclk3 316023
ENSRNOG00000037698 Pramel 100910698
ENSRNOG00000037698 LOC100910698 100910698
ENSRNOG00000037698 Pramel 503464
ENSRNOG00000037698 LOC100910698 503464
ENSRNOG00000056297 Fmnl3 300225
ENSRNOG00000012207 Dst 316313
ENSRNOG00000042266 NEWGENE_2324572 108350275
ENSRNOG00000004810 Plcb1 24654
ENSRNOG00000009196 Rc3h2 311909
ENSRNOG00000020993 Ms4a2 25316
ENSRNOG00000005504 Pkp4 295625
ENSRNOG00000051633 LOC103694487 102546630
ENSRNOG00000053115 Zfp82 100910231
ENSRNOG00000035639 Mir107 100314022
ENSRNOG00000004821 Sntb1 299940
ENSRNOG00000021735 Akr1c15 361267
ENSRNOG00000052555 Hist2h2aa3 690131
ENSRNOG00000052555 Hist2h2aa2 690131
ENSRNOG00000052555 Hist2h2aa3 365877
ENSRNOG00000052555 Hist2h2aa2 365877
ENSRNOG00000003251 B3galt2 686081
ENSRNOG00000020781 LOC103690005 103690005
ENSRNOG00000020781 Tbcb 103690005
ENSRNOG00000007582 Zswim4 304655
ENSRNOG00000013532 Pgam2 24959
ENSRNOG00000035618 Mir345 100314147
ENSRNOG00000017872 LOC688778 688778
ENSRNOG00000020518 Fam189b 310640
ENSRNOG00000021911 Camlg 81715
ENSRNOG00000020688 Ccdc51 316008
ENSRNOG00000049821 RGD1564380 100909620
ENSRNOG00000049821 LOC100909620 100909620
ENSRNOG00000032895 Cyp4f4 286904
ENSRNOG00000014762 Ppie 298508
ENSRNOG00000005433 Shq1 297483
ENSRNOG00000052539 Prpf40b 363000
ENSRNOG00000013254 Dctn6 290798
ENSRNOG00000058938 Camkv 79011
ENSRNOG00000051720 Nudc 29648
ENSRNOG00000034258 Xirp2 311098
ENSRNOG00000059055 Hsbp1l1 100192205
ENSRNOG00000008182 Htra3 360959
ENSRNOG00000050137 Ajap1 687031
ENSRNOG00000007508 Lrtm2 680883
ENSRNOG00000050256 Mir1843b 104796262
ENSRNOG00000019184 Npr3 25339
ENSRNOG00000018952 Sema3g 290562
ENSRNOG00000012736 Znrd2 689397
ENSRNOG00000019427 Tescl 292706
ENSRNOG00000049204 Olr140 293279
ENSRNOG00000038025 Rpp38 291317
ENSRNOG00000000502 Def6 309642
ENSRNOG00000004534 Spdya 192209
ENSRNOG00000021847 Ska3 361047
ENSRNOG00000002735 Dhx9 304859
ENSRNOG00000060946 LOC100910506 100910506
ENSRNOG00000060946 Cask 100910506
ENSRNOG00000060946 LOC100910506 29647
ENSRNOG00000060946 Cask 29647
ENSRNOG00000019110 Ocstamp 311639
ENSRNOG00000052469 Bmpr1a 81507
ENSRNOG00000051464 Olr56 293205
ENSRNOG00000052651 LOC102556085 102556085
ENSRNOG00000039582 RGD1561161 294747
ENSRNOG00000052017 Dio3 29475
ENSRNOG00000024602 Plekha7 499249
ENSRNOG00000006859 Insig1 64194
ENSRNOG00000023733 RGD1560821 367865
ENSRNOG00000023786 Ybx1 500538
ENSRNOG00000037156 Mrgprx1 502338
ENSRNOG00000060381 Col15a1 100909752
ENSRNOG00000060381 Col15a1 108348074
ENSRNOG00000003261 Usp9x 363445
ENSRNOG00000001212 Dnmt3l 309680
ENSRNOG00000001287 Gper1 171104
ENSRNOG00000015772 RGD1560341 498869
ENSRNOG00000024647 Ppp4r2 297486
ENSRNOG00000002956 Stim2 117087
ENSRNOG00000021160 Hormad1 365868
ENSRNOG00000005428 Ctbp1 29382
ENSRNOG00000001053 Tmed2 65165
ENSRNOG00000001352 Hectd4 304503
ENSRNOG00000003215 Zfp287 303212
ENSRNOG00000004111 Soat1 81782
ENSRNOG00000059968 Jak2 24514
ENSRNOG00000007131 Paxip1 311944
ENSRNOG00000015834 Fam170a 498864
ENSRNOG00000022598 Trerf1 316219
ENSRNOG00000015562 Cdh17 117048
ENSRNOG00000024233 RGD1559578 287783
ENSRNOG00000016137 Rad23b 298012
ENSRNOG00000017395 Duox2 79107
ENSRNOG00000020525 Col5a3 60379
ENSRNOG00000042717 Ciart 365871
ENSRNOG00000016937 Mtfr1l 298549
ENSRNOG00000013834 LOC103694892 171027
ENSRNOG00000013834 Svs5 171027
ENSRNOG00000021492 Rbbp4 313048
ENSRNOG00000015603 Prkce 29340
ENSRNOG00000031562 Vom2r31 286985
ENSRNOG00000001369 Oas1a 192281
ENSRNOG00000027894 Iqgap3 310621
ENSRNOG00000003334 Klhl21 313743
ENSRNOG00000048394 Zfp560 100359967
ENSRNOG00000031213 Slc39a11 287796
ENSRNOG00000019165 Mrpl51 297601
ENSRNOG00000004177 Myo1a 299509
ENSRNOG00000014209 Utp6 360574
ENSRNOG00000028984 RGD1563307 308503
ENSRNOG00000025324 Spire1 307348
ENSRNOG00000014613 Ddah1 64157
ENSRNOG00000017660 Inpp4a 80849
ENSRNOG00000006864 Scaper 117521
ENSRNOG00000031132 LOC367117 367117
ENSRNOG00000025031 RGD1560559 303817
ENSRNOG00000007732 Slc35c1 311204
ENSRNOG00000061883 Aqp9 65054
ENSRNOG00000016630 Tln1 313494
ENSRNOG00000011104 LOC100360057 100360057
ENSRNOG00000011104 Rpl22 100360057
ENSRNOG00000011104 LOC100360057 81768
ENSRNOG00000011104 Rpl22 81768
ENSRNOG00000003014 Poglut1 288091
ENSRNOG00000003185 Acbd3 289312
ENSRNOG00000023847 Nlrp14 499234
ENSRNOG00000032561 Slc52a2 362942
ENSRNOG00000054775 Fkbp11 300211
ENSRNOG00000054775 Arf3 300211
ENSRNOG00000054775 Fkbp11 140940
ENSRNOG00000054775 Arf3 140940
ENSRNOG00000029514 Slc26a9 304784
ENSRNOG00000003291 Creg1 289185
ENSRNOG00000033628 Tesl 316142
ENSRNOG00000005344 Nol10 313981
ENSRNOG00000019005 Pde8a 308776
ENSRNOG00000007939 Naprt 315085
ENSRNOG00000050455 Olr701 687104
ENSRNOG00000050455 Olr701 404819
ENSRNOG00000020851 Aplp1 502317
ENSRNOG00000009039 Trappc12 314013
ENSRNOG00000038762 Defb42 641657
ENSRNOG00000008022 Apaf1 78963
ENSRNOG00000012756 Slc25a43 298318
ENSRNOG00000000699 Selplg 363930
ENSRNOG00000012864 Ern1 498013
ENSRNOG00000050003 Vom2r49 688392
ENSRNOG00000033688 Cep170b 500726
ENSRNOG00000011369 Kcns2 66022
ENSRNOG00000022176 Gpr75 498434
ENSRNOG00000056024 Bnip2 300811
ENSRNOG00000013229 Mthfs 300886
ENSRNOG00000015491 Rcl1 309301
ENSRNOG00000023304 Lin9 689523
ENSRNOG00000037298 RGD1309036 292874
ENSRNOG00000014869 Wdr31 298096
ENSRNOG00000014711 Meiob 685099
ENSRNOG00000011407 Prag1 306506
ENSRNOG00000018725 Phkg2 140671
ENSRNOG00000004712 Angptl1 679942
ENSRNOG00000003398 Tomm40l 304971
ENSRNOG00000057453 Mir293 100314136
ENSRNOG00000029945 Cuzd1 117179
ENSRNOG00000015945 Cd3g 300678
ENSRNOG00000035654 Mir99b 100314189
ENSRNOG00000036677 Slc16a3 80878
ENSRNOG00000024566 Sh3d21 362598
ENSRNOG00000007405 Krba1 362358
ENSRNOG00000024957 Dnali1 298524
ENSRNOG00000036760 Tmc5 365360
ENSRNOG00000020107 Stk11ip 301535
ENSRNOG00000004725 Cela1 24331
ENSRNOG00000049116 Polr2h 498109
ENSRNOG00000049116 LOC100912534 498109
ENSRNOG00000047403 LOC681107 681107
ENSRNOG00000047403 LOC681107 302228
ENSRNOG00000009530 Uchl3 498560
ENSRNOG00000004578 Cthrc1 282836
ENSRNOG00000049347 LOC100912529 100912529
ENSRNOG00000049347 LOC686209 100912529
ENSRNOG00000049347 LOC100912529 686209
ENSRNOG00000049347 LOC686209 686209
ENSRNOG00000039714 Olr1529 405996
ENSRNOG00000030314 Golgb1 192243
ENSRNOG00000019147 Stom 296655
ENSRNOG00000050939 Olr921 103689923
ENSRNOG00000014235 Zgpat 296478
ENSRNOG00000007477 Edn3 366270
ENSRNOG00000001528 Gap43 29423
ENSRNOG00000009224 E4f1 681359
ENSRNOG00000008247 Ikbip 314730
ENSRNOG00000012782 Cemip2 309400
ENSRNOG00000004305 Abl2 304883
ENSRNOG00000047776  100365043
ENSRNOG00000007415 Ptgs1 24693
ENSRNOG00000008712 Tmem268 298104
ENSRNOG00000049259 LOC102549842 102549842
ENSRNOG00000030188 LOC103693040 103693040
ENSRNOG00000053920 Olr1658 291161
ENSRNOG00000004487 Nek2l1 690209
ENSRNOG00000004487 Nek2 690209
ENSRNOG00000004487 Nek2l1 114482
ENSRNOG00000004487 Nek2 114482
ENSRNOG00000031966 Olr1501 404967
ENSRNOG00000024506 LOC500475 500475
ENSRNOG00000061480 Olr1083 404959
ENSRNOG00000033059 Galnt6 100361647
ENSRNOG00000057461 Vom1r92 494310
ENSRNOG00000003279 Syce2 364976
ENSRNOG00000052803 Klri1 503651
ENSRNOG00000000641 Nrbf2 100363472
ENSRNOG00000000641 Nrbf2 58839
ENSRNOG00000014190 Hint3 246769
ENSRNOG00000033429 LOC100363112 100363112
ENSRNOG00000007350 Rac2 366957
ENSRNOG00000037768 Rab43 500249
ENSRNOG00000004283 Camta2 287462
ENSRNOG00000029049 Zdhhc14 499014
ENSRNOG00000014155 Spart 295053
ENSRNOG00000046538 LOC103694398 103694398
ENSRNOG00000018951 Col4a5 363457
ENSRNOG00000001344 Aldh2 29539
ENSRNOG00000048636 Il2rb 25746
ENSRNOG00000018396 Prpf18 171552
ENSRNOG00000047254 Izumo2 499147
ENSRNOG00000047254 LOC100911976 499147
ENSRNOG00000046873 Olr1253 103692041
ENSRNOG00000046873 LOC100912543 103692041
ENSRNOG00000046873 LOC103692041 103692041
ENSRNOG00000046873 Olr1253 405091
ENSRNOG00000046873 LOC100912543 405091
ENSRNOG00000046873 LOC103692041 405091
ENSRNOG00000049862 Rnf157 688272
ENSRNOG00000026319 Akap9 246150
ENSRNOG00000059618 Scarf1 303313
ENSRNOG00000013540 Bpifa2 50585
ENSRNOG00000027847 Nxpe2 100363350
ENSRNOG00000010545 Mrap2 363112
ENSRNOG00000037659 Mto1 300852
ENSRNOG00000009046 Phf13 313742
ENSRNOG00000047392 Olr1422 287310
ENSRNOG00000045621 Gatc 360821
ENSRNOG00000039024 Spice1 288111
ENSRNOG00000038759 Defb43 641651
ENSRNOG00000007574 Padi2 29511
ENSRNOG00000017820 Nqo2 291084
ENSRNOG00000007529 Bmf 246142
ENSRNOG00000008539 Lgals2 171134
ENSRNOG00000022636 Alpk1 310879
ENSRNOG00000031438 Spata19 171403
ENSRNOG00000011589 Camk2d 24246
ENSRNOG00000046515 St6gal2 301155
ENSRNOG00000058912 LOC499407 499407
ENSRNOG00000020372 Hdac4 363287
ENSRNOG00000052282  100909462
ENSRNOG00000012019 B3galnt1 310508
ENSRNOG00000018436 Apoa5 140638
ENSRNOG00000004180 Tafa2 680647
ENSRNOG00000011483 S100a9 94195
ENSRNOG00000058538 LOC690948 690948
ENSRNOG00000011615 Olr1638 405123
ENSRNOG00000039955 Samd3 685940
ENSRNOG00000047719 Rmnd5b 103689927
ENSRNOG00000047719 LOC103689927 103689927
ENSRNOG00000005743 Dapl1 362136
ENSRNOG00000017762 Cdhr5 171554
ENSRNOG00000002255 Fam162a 360721
ENSRNOG00000017873 Sct 24769
ENSRNOG00000047264 Olr931 108349290
ENSRNOG00000047264 LOC108349290 108349290
ENSRNOG00000047264 Olr1057 108349290
ENSRNOG00000047264 Olr931 404943
ENSRNOG00000047264 LOC108349290 404943
ENSRNOG00000047264 Olr1057 404943
ENSRNOG00000047264 Olr931 288866
ENSRNOG00000047264 LOC108349290 288866
ENSRNOG00000047264 Olr1057 288866
ENSRNOG00000010224 Rab30 308821
ENSRNOG00000021817 Irak2 362418
ENSRNOG00000055179 Tsen34 292534
ENSRNOG00000055179 Tsen34l1 292534
ENSRNOG00000026392 Cdh12 301887
ENSRNOG00000046165 Mptx1 289243
ENSRNOG00000016054 Tab2 308267
ENSRNOG00000004932 Sel1l3 360945
ENSRNOG00000015733 Myl12b 50685
ENSRNOG00000024372 Cwf19l2 362804
ENSRNOG00000024837 Tpte2 364629
ENSRNOG00000047076 Oas1i 304507
ENSRNOG00000047076 Oas1g 304507
ENSRNOG00000024852 Tmx4 296182
ENSRNOG00000027109 Odf3l1 315695
ENSRNOG00000000613 Tfam 83474
ENSRNOG00000021400 Magee2 302392
ENSRNOG00000029104 Olr1541 404983
ENSRNOG00000002501 Ddx3y 364073
ENSRNOG00000014240 Trmt11 378794
ENSRNOG00000006949 C1qbp 29681
ENSRNOG00000047233 LOC100910070 100910070
ENSRNOG00000047233 Lyg1 100910070
ENSRNOG00000014936 Ifitm2 114709
ENSRNOG00000037563 Cd68 287435
ENSRNOG00000000595 Traf3ip2 361857
ENSRNOG00000021164 Stip1 192277
ENSRNOG00000045615 LOC688286 688286
ENSRNOG00000008377 Wdtc1 313020
ENSRNOG00000009097 Immt 312444
ENSRNOG00000045698 Lin7c 60442
ENSRNOG00000024562 Tgfbrap1 301373
ENSRNOG00000040422 Mir742 100314116
ENSRNOG00000028512 Ilvbl 362843
ENSRNOG00000004402 Lpgat1 679692
ENSRNOG00000048300 Mir3584 100526598
ENSRNOG00000014634 Gtpbp1 300077
ENSRNOG00000008618 Tex10 298065
ENSRNOG00000046317 Mir295-2 100498801
ENSRNOG00000050733 Olr1236 405098
ENSRNOG00000046372 Olr1049 288840
ENSRNOG00000013023 Nop53 292624
ENSRNOG00000004456 Clhc1 289865
ENSRNOG00000020578 Ceacam1 81613
ENSRNOG00000018840 Rnf40 266712
ENSRNOG00000004234 Mgat2 94273
ENSRNOG00000046346 Olr1063 288828
ENSRNOG00000020763 Snrnp70 361574
ENSRNOG00000035605 Mir20a 100314222
ENSRNOG00000001888 Arvcf 303798
ENSRNOG00000040303 Cebpzos 103692531
ENSRNOG00000025327 Tert 301965
ENSRNOG00000009922 Prlhr 246075
ENSRNOG00000038148 Defb10 641635
ENSRNOG00000023079 Nras 24605
ENSRNOG00000009388 Sptssb 100362555
ENSRNOG00000012788 Clns1a 65160
ENSRNOG00000055933 Kdf1 313018
ENSRNOG00000025184 Prss35 315866
ENSRNOG00000005825 Lyz2 25211
ENSRNOG00000043325 S100a7l2 499657
ENSRNOG00000003518 Olr1592 289254
ENSRNOG00000005132 Slc52a3 311536
ENSRNOG00000057290 Tmem168 312135
ENSRNOG00000011141 Serpina11 362774
ENSRNOG00000027089 Ell2 309918
ENSRNOG00000048853 Slc25a41 301114
ENSRNOG00000008971 Hnf4g 365744
ENSRNOG00000027434 Fitm2 311617
ENSRNOG00000002555 Serpinb7 117092
ENSRNOG00000050291 Olr1459 405045
ENSRNOG00000017073 Ca9 313495
ENSRNOG00000055028 Setd1a 309001
ENSRNOG00000018369 Prx 78960
ENSRNOG00000036649 Pwwp2b 361671
ENSRNOG00000015052 Star 25557
ENSRNOG00000010855 Mrpl57 691814
ENSRNOG00000050354 Olr1709 309578
ENSRNOG00000061691 LOC102550455 102550455
ENSRNOG00000017907 Ube2i 25573
ENSRNOG00000046838 Olr1386 287237
ENSRNOG00000040205 Zcchc24 361104
ENSRNOG00000017294 Zranb1 100360606
ENSRNOG00000010688 Nrgn 64356
ENSRNOG00000020783 Ntf4 25730
ENSRNOG00000050419 Avil 79253
ENSRNOG00000002626 Car10 100360015
ENSRNOG00000002191 LOC498368 498368
ENSRNOG00000055142 Ect2l 103689991
ENSRNOG00000014719 Snx19 315478
ENSRNOG00000010975 Adnp 64622
ENSRNOG00000057322 Efna3 170901
ENSRNOG00000012392 Dnajc2 116456
ENSRNOG00000011971 C1s 192262
ENSRNOG00000012214 Olr799 405144
ENSRNOG00000020692 Tmem216 361727
ENSRNOG00000001729 Xxylt1 363799
ENSRNOG00000016888 Pask 301617
ENSRNOG00000057814 Nsdhl 309262
ENSRNOG00000010406 Cel 24254
ENSRNOG00000019684 Antkmt 287150
ENSRNOG00000023143 Nlrp1a 360557
ENSRNOG00000035493 Mir381 100314084
ENSRNOG00000008036 Dennd4c 313340
ENSRNOG00000019178 Taf10 293345
ENSRNOG00000005037 Kif18a 362186
ENSRNOG00000016432 Samd13 56764
ENSRNOG00000011305 Sox10 29361
ENSRNOG00000038347 Usp21 688466
ENSRNOG00000012759 Col19a1 367236
ENSRNOG00000028730 Lcn12 680602
ENSRNOG00000012270 Med26 306328
ENSRNOG00000021403 Rhob 64373
ENSRNOG00000002776 Sell 29259
ENSRNOG00000042494 RGD1307916 362433
ENSRNOG00000043103 Frrs1l 366376
ENSRNOG00000017622 Npm3 502389
ENSRNOG00000000541 Glo1 294320
ENSRNOG00000035648 Mir211 100314054
ENSRNOG00000011794 Tcea3 298559
ENSRNOG00000042731 Slc25a18 681896
ENSRNOG00000017728 Edrf1 309069
ENSRNOG00000050843 Mmut 688517
ENSRNOG00000030708 Lcn4 681375
ENSRNOG00000002210 Hsd17b11 289456
ENSRNOG00000032730 Olr496 404885
ENSRNOG00000032730 LOC100912505 404885
ENSRNOG00000011278 Stk3 65189
ENSRNOG00000054891 Cnot6 287249
ENSRNOG00000010435 Nupl2 499974
ENSRNOG00000021658 Olr577 366108
ENSRNOG00000010935 Cpb2 113936
ENSRNOG00000031325 Abi1 79249
ENSRNOG00000028592  288398
ENSRNOG00000039640 Defb17 641658
ENSRNOG00000013423 Nup50 25497
ENSRNOG00000013713 LOC499240 499240
ENSRNOG00000012229 Tbxt 292301
ENSRNOG00000013547 Slc6a12 50676
ENSRNOG00000013794 Rbp1 25056
ENSRNOG00000006893 Ppm1k 312381
ENSRNOG00000057966 Smim31 100910404
ENSRNOG00000045636 Fasn 50671
ENSRNOG00000017256 Csprs 316579
ENSRNOG00000052349 Olr1326 300626
ENSRNOG00000001418 Znhit1 100360077
ENSRNOG00000050244 Olr1490 404970
ENSRNOG00000004205 Pkdcc 313860
ENSRNOG00000048608 Rsl1d1l1 103693266
ENSRNOG00000048608 LOC108348298 103693266
ENSRNOG00000009471 Epsti1 498547
ENSRNOG00000020693 Tmem138 361728
ENSRNOG00000019838 Gmfg 113940
ENSRNOG00000028595 Khdc1 689090
ENSRNOG00000004155 Samd14 287637
ENSRNOG00000003310 Tmem63a 289318
ENSRNOG00000040404 Mir465 100314288
ENSRNOG00000021273 Crls1 366196
ENSRNOG00000006330 Elf3 304815
ENSRNOG00000037203 Tgm7 102552199
ENSRNOG00000037203 Tgm5 102552199
ENSRNOG00000019043 Pdcd1 103689997
ENSRNOG00000019043 NEWGENE_1311658 103689997
ENSRNOG00000018680 Rpl17 291434
ENSRNOG00000061539 LOC102550577 102550577
ENSRNOG00000030597 Ankrd52 362811
ENSRNOG00000055188 Tlx2 103692164
ENSRNOG00000015671 Tectb 292124
ENSRNOG00000053932 Ddx6 500988
ENSRNOG00000001428 Alkbh4 288587
ENSRNOG00000031655 Six6os1 500673
ENSRNOG00000061733 LOC103690156 103690156
ENSRNOG00000061733 Galr2 103690156
ENSRNOG00000061733 LOC103690156 29234
ENSRNOG00000061733 Galr2 29234
ENSRNOG00000009956 Wnk1 116477
ENSRNOG00000013566 LOC690206 690206
ENSRNOG00000020125 Cd79a 100913063
ENSRNOG00000010608 Cep162 300880
ENSRNOG00000005602 Mthfd1 64300
ENSRNOG00000019645 Osbp2 305475
ENSRNOG00000019169 RGD1562218 292100
ENSRNOG00000005191 Trim44 362172
ENSRNOG00000019306 Syt12 191595
ENSRNOG00000058653 Tmem52b 689963
ENSRNOG00000002595 Dpp10 363972
ENSRNOG00000049303 Marco 367391
ENSRNOG00000008807 Rp1 681377
ENSRNOG00000000012 Tcf15 296272
ENSRNOG00000010997 Ednrb 50672
ENSRNOG00000022615 Tp53i13 287550
ENSRNOG00000004208 Crim1 298744
ENSRNOG00000045814 RGD1563962 499636
ENSRNOG00000045814 Rabif 499636
ENSRNOG00000059426 Olr1657 102557552
ENSRNOG00000059426 LOC103690297 102557552
ENSRNOG00000059426 LOC102557552 102557552
ENSRNOG00000059426 Olr1657 103690297
ENSRNOG00000059426 LOC103690297 103690297
ENSRNOG00000059426 LOC102557552 103690297
ENSRNOG00000059426 Olr1657 364726
ENSRNOG00000059426 LOC103690297 364726
ENSRNOG00000059426 LOC102557552 364726
ENSRNOG00000007925 Pak6 296078
ENSRNOG00000055292 LOC679087 679087
ENSRNOG00000048036 Ncan 58982
ENSRNOG00000004303 Timp3 25358
ENSRNOG00000053945 Daam2 316201
ENSRNOG00000018076 Fmo5 246248
ENSRNOG00000009848 Il18 29197
ENSRNOG00000000567 Unc5b 60630
ENSRNOG00000023497 Foxe1 192274
ENSRNOG00000020848 Coq8b 308453
ENSRNOG00000056955 Bicdl1 304537
ENSRNOG00000004695 Celf5 314647
ENSRNOG00000046738 Mir542-2 104796153
ENSRNOG00000046738 Mir542-3 104796153
ENSRNOG00000046738 Mir542-2 104797379
ENSRNOG00000046738 Mir542-3 104797379
ENSRNOG00000050583 Olr1115 405185
ENSRNOG00000016807 Oat 64313
ENSRNOG00000009994 Dlat 81654
ENSRNOG00000004846 Atp6v1c1 299971
ENSRNOG00000003233 Serpinf2 287527
ENSRNOG00000017673 Brsk1 499073
ENSRNOG00000024425 LOC100910636 100910636
ENSRNOG00000026958 Cyren 500077
ENSRNOG00000014904 Ppp1r3e 691447
ENSRNOG00000009770 Olr490 100909796
ENSRNOG00000009770 LOC100909796 100909796
ENSRNOG00000018564 Nup93 291874
ENSRNOG00000010306 H2az1 58940
ENSRNOG00000019817 Ddx28 364995
ENSRNOG00000007977 Olr424 296686
